"","species_common_name","species","location","recordingDate","method","taskLength","transcriber","speciesIndividualNumber","vocalization","abundance","startTime","tagLength","minFreq","maxFreq","internal_tag_id","Latitude","Longitude","species_id","species_genus","species_name","species_class","species_order","species_family","scientific_name","species_code","category","taxon_order","order","family","report_as"
"255","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",3,"Song","1",125.09,2.59,7107.3,10248.93,3462863,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"256","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-24 05:27:18","1SPM",180,"Sarah Neima",2,"Song","1",127.6,1.18,7570.82,10454.94,3405052,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"257","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-30 05:11:44","1SPM",180,"Lindsay Colyn",1,"Song","1",60.44,1.67,7570.82,9424.89,3399863,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"258","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",2,"Song","1",63.93,2.73,6592.27,10300.43,3462936,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"259","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-20 09:18:19","1SPM",180,"Lindsay Colyn",1,"Song","1",129.11,1.15,6849.79,9012.88,3399771,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"260","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Song","1",125.11,1.32,7570.82,10403.43,3410839,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"261","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",2,"Song","1",4.31,0.8,6489.27,8806.87,3410832,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"262","Blackpoll Warbler","BLPW","OwlsHead3879193"," 2021-06-18 05:26:26","1SPM",180,"Lindsay Colyn",1,"Song","1",22.94,1.21,7055.79,9527.9,3400187,44.7388,-62.8343,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"263","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-20 09:18:19","1SPM",180,"Lindsay Colyn",2,"Song","1",134.59,1.87,6437.77,9630.9,3399774,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"264","Blackpoll Warbler","BLPW","OwlsHead3879193"," 2021-06-18 05:26:26","1SPM",180,"Lindsay Colyn",1,"Song","1",131.65,1.15,7416.31,9167.38,3400218,44.7388,-62.8343,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"265","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-16 05:17:59","1SPM",180,"Sarah Neima",3,"Song","1",124.18,1.36,7210.3,8806.87,3398659,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"266","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",2,"Song","1",127.28,1.13,7879.83,9836.91,3399000,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"267","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-30 05:11:44","1SPM",180,"Lindsay Colyn",3,"Song","1",70.23,2.03,7107.3,9476.39,3399861,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"268","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",1.96,1.8,6437.77,9939.91,3462917,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"269","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",2,"Song","1",69.23,1.56,7519.31,9012.88,3398761,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"270","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Song","1",61.14,1.6,7004.29,10197.42,3410879,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"271","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-08 08:27:06","1SPM",180,"Lindsay Colyn",1,"Song","1",122.75,1.09,8034.33,10145.92,3410822,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"272","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-12 19:56:15","1SPM",180,"Sarah Neima",1,"Song","1",137.78,1.75,7467.81,10351.93,3404875,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"273","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Song","1",121.4,1.15,8034.33,10094.42,3462862,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"274","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",2,"Song","1",44.38,1.12,7776.82,10454.94,3462815,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"275","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",2,"Song","1",125.59,1.9,7828.33,10248.93,3462864,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"276","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",1,"Song","1",66.1,2.06,7158.8,9579.4,3398760,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"277","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-07-04 09:24:03","1SPM",180,"Lindsay Colyn",2,"Song","1",124.79,1.45,7261.8,10094.42,3399934,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"278","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-30 05:11:44","1SPM",180,"Lindsay Colyn",4,"Song","1",74.88,1.27,6746.78,8755.36,3399864,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"279","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",2,"Song","1",41.75,2.56,6231.76,11897,3404963,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"280","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-07-04 09:24:03","1SPM",180,"Lindsay Colyn",1,"Song","1",1.3,1.24,7210.3,9630.9,3399880,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"281","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-20 09:18:19","1SPM",180,"Lindsay Colyn",1,"Song","1",1.34,1.14,7364.81,9630.9,3399719,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"282","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-22 07:18:43","1SPM",180,"Lindsay Colyn",2,"Song","1",24.04,1.41,7467.81,10351.93,3398721,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"283","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-16 05:17:59","1SPM",180,"Sarah Neima",3,"Song","1",4.29,1.82,7158.8,8549.36,3398635,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"284","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",1,"Song","1",1.41,1.54,7210.3,9167.38,3398719,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"285","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-22 19:48:43","1SPM",180,"Sarah Neima",1,"Song","1",8.33,1.6,7673.82,10506.44,3398666,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"286","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Song","1",6.6,2.14,7570.82,10969.96,3462937,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"287","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",1,"Song","1",69,1.58,7519.31,10403.43,3404971,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"288","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-22 07:18:43","1SPM",180,"Lindsay Colyn",1,"Song","1",8.53,2.27,7107.3,9115.88,3398726,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"289","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-07-04 09:24:03","1SPM",180,"Lindsay Colyn",3,"Song","1",62.19,1.36,7622.32,9218.88,3399919,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"290","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-23 08:57:01","1SPM",180,"Lindsay Colyn",2,"Song","1",76.75,2.01,6901.29,10866.95,3410901,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"291","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",2,"Song","1",171.04,1.17,7570.82,9836.91,3462827,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"292","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-22 19:48:43","1SPM",180,"Sarah Neima",2,"Song","1",110.63,1.53,7107.3,8909.87,3410137,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"293","Blackpoll Warbler","BLPW","WolfesIsland2439985"," 2022-06-08 08:27:06","1SPM",180,"Lindsay Colyn",2,"Song","1",142.11,1.47,7261.8,10145.92,3410826,44.72786,-62.7587,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"294","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-07-04 09:24:03","1SPM",180,"Lindsay Colyn",3,"Song","1",4.88,1.45,6952.79,9012.88,3399884,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"295","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-22 07:18:43","1SPM",180,"Lindsay Colyn",1,"Song","1",63.88,1.43,7210.3,9270.39,3398839,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"296","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-30 05:11:44","1SPM",180,"Lindsay Colyn",2,"Song","1",121.96,1.49,7828.33,9888.41,3399866,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"297","Blackpoll Warbler","BLPW","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",2,"Song","1",8.29,1.71,7879.83,9579.4,3398722,45.22926,-63.7443,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"298","Blackpoll Warbler","BLPW","CountryIsland11328967"," 2022-06-15 12:49:46","1SPM",180,"Lindsay Colyn",2,"Song","1",4,1.88,6695.28,10145.92,3462842,45.1017,-61.5427,270,"Setophaga","striata","Aves","Passeriformes","Parulidae","Setophaga striata","bkpwar","species",33448,"Passeriformes","Parulidae",NA
"299","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",1,"Song","1",0.11,0.62,1339.06,5613.73,3410986,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"300","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",2,"Song","1",85.26,0.89,2008.58,4120.17,3411670,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"301","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",1,"Song","1",0.06,0.47,1957.08,4789.7,3454438,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"302","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",2,"Song","1",120.56,0.52,2060.09,4635.19,3411677,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"303","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",2,"Song","1",25.36,0.75,1596.57,5613.73,3454439,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"304","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",1,"Song","1",123.01,0.45,2008.58,4738.2,3410492,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"305","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",1,"Song","1",60.05,0.46,1493.56,4480.69,3454440,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"306","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Song","1",101.63,0.81,875.54,6695.28,3410781,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"307","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Song","1",0.83,0.53,927.04,5098.71,3410355,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"308","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",1,"Song","1",124.83,0.62,1905.58,4120.17,3413658,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"309","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",2,"Song","1",68.63,0.48,1596.57,5047.21,3454441,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"310","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",1,"Song","1",64.38,0.46,1905.58,4892.7,3410479,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"311","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-23 07:09:08","1SPM",180,"Lindsay Colyn",1,"Song","1",63.38,1.25,1184.55,4274.68,3410129,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"312","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Song","1",120.44,0.66,2060.09,4738.2,3410458,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"313","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Song","1",121.03,0.62,1339.06,4892.7,3410782,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"314","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-23 07:09:08","1SPM",180,"Lindsay Colyn",1,"Song","1",6.93,0.82,1802.58,4532.19,3410127,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"315","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",1,"Song","1",61.44,0.55,1957.08,5974.25,3411651,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"316","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",2,"Song","1",2.69,0.85,1957.08,5665.24,3411640,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"317","Blue-headed Vireo","BHVI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Song","1",60.93,0.62,2163.09,3965.67,3410361,43.8778,-64.8997,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"318","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",2,"Song","1",120.46,0.74,1751.07,5201.72,3454443,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
"319","Blue-headed Vireo","BHVI","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",1,"Song","1",120.03,0.63,1802.58,5150.21,3454442,43.8018,-64.9323,706,"Vireo","solitarius","Aves","Passeriformes","Vireonidae","Vireo solitarius","buhvir","species",18758,"Passeriformes","Vireonidae",NA
